Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered,Latitude,Longetute,Month,Day,Year
2/6/20,British Columbia,Canada,5/2/20 17:33,2,0,0,56.130366,-106.346771,2,6,2020
2/6/20,"Toronto, ON",Canada,4/2/20 0:13,2,0,0,56.130366,-106.346771,2,6,2020
2/6/20,"London, ON",Canada,4/2/20 0:03,1,0,0,56.130366,-106.346771,2,6,2020
2/6/20,,Sweden,1/2/20 2:13,1,0,0,60.128161,18.643501,2,6,2020
2/6/20,,Russia,1/31/20 16:13,2,0,0,61.52401,105.318756,2,6,2020
2/6/20,,Finland,1/31/20 8:15,1,0,0,61.92411,25.748151,2,6,2020
2/7/20,Queensland,Australia,7/2/20 1:03,5,0,0,-25.274398,133.775136,2,7,2020
2/7/20,New South Wales,Australia,6/2/20 3:13,4,0,2,-25.274398,133.775136,2,7,2020
2/7/20,Victoria,Australia,1/2/20 18:12,4,0,0,-25.274398,133.775136,2,7,2020
2/7/20,South Australia,Australia,2/2/20 22:33,2,0,0,-25.274398,133.775136,2,7,2020
2/7/20,,Singapore,7/2/20 3:03,30,0,0,1.352083,103.819836,2,7,2020
2/7/20,,Malaysia,7/2/20 9:13,12,0,1,4.210484,101.975766,2,7,2020
2/7/20,,Sri Lanka,1/31/20 8:15,1,0,0,7.873054,80.771797,2,7,2020
2/7/20,,Cambodia,1/31/20 8:15,1,0,0,12.565679,104.990963,2,7,2020
2/7/20,,Philippines,7/2/20 16:43,3,1,0,12.879721,121.774017,2,7,2020
2/7/20,,Vietnam,6/2/20 1:13,10,0,1,14.058324,108.277199,2,7,2020
2/7/20,,Thailand,4/2/20 15:33,25,0,5,15.870032,100.992541,2,7,2020
2/7/20,,India,3/2/20 21:43,3,0,0,20.593684,78.96288,2,7,2020
2/7/20,Macau,Macau,6/2/20 14:23,10,0,1,22.198745,113.543873,2,7,2020
2/7/20,Hong Kong,Hong Kong,7/2/20 11:53,25,1,0,22.396428,114.109497,2,7,2020
2/7/20,,United Arab Emirates,2/2/20 5:43,5,0,0,23.424076,53.847818,2,7,2020
2/7/20,Taiwan,Taiwan,6/2/20 15:03,16,0,1,23.69781,120.960515,2,7,2020
2/7/20,,Nepal,1/31/20 8:15,1,0,0,28.394857,84.124008,2,7,2020
2/7/20,Hubei,China,7/2/20 14:03,22112,618,867,35.86166,104.195397,2,7,2020
2/7/20,Guangdong,China,7/2/20 10:13,1034,1,88,35.86166,104.195397,2,7,2020
2/7/20,Zhejiang,China,7/2/20 11:33,1006,0,123,35.86166,104.195397,2,7,2020
2/7/20,Henan,China,7/2/20 14:03,914,3,86,35.86166,104.195397,2,7,2020
2/7/20,Hunan,China,7/2/20 11:33,772,0,112,35.86166,104.195397,2,7,2020
2/7/20,Anhui,China,7/2/20 5:13,665,0,47,35.86166,104.195397,2,7,2020
2/7/20,Jiangxi,China,7/2/20 1:23,661,0,45,35.86166,104.195397,2,7,2020
2/7/20,Chongqing,China,7/2/20 12:03,415,2,31,35.86166,104.195397,2,7,2020
2/7/20,Jiangsu,China,7/2/20 14:03,408,0,43,35.86166,104.195397,2,7,2020
2/7/20,Shandong,China,7/2/20 11:33,386,0,37,35.86166,104.195397,2,7,2020
2/7/20,Sichuan,China,7/2/20 8:23,344,1,42,35.86166,104.195397,2,7,2020
2/7/20,Beijing,China,7/2/20 3:23,297,1,33,35.86166,104.195397,2,7,2020
2/7/20,Heilongjiang,China,7/2/20 7:43,277,3,12,35.86166,104.195397,2,7,2020
2/7/20,Shanghai,China,7/2/20 6:14,277,1,30,35.86166,104.195397,2,7,2020
2/7/20,Fujian,China,7/2/20 13:23,224,0,20,35.86166,104.195397,2,7,2020
2/7/20,Shaanxi,China,7/2/20 8:23,184,0,17,35.86166,104.195397,2,7,2020
2/7/20,Guangxi,China,7/2/20 0:33,172,0,17,35.86166,104.195397,2,7,2020
2/7/20,Hebei,China,7/2/20 12:03,172,1,22,35.86166,104.195397,2,7,2020
2/7/20,Yunnan,China,7/2/20 23:23,138,0,12,35.86166,104.195397,2,7,2020
2/7/20,Hainan,China,7/2/20 12:33,117,2,10,35.86166,104.195397,2,7,2020
2/7/20,Liaoning,China,7/2/20 15:33,99,0,7,35.86166,104.195397,2,7,2020
2/7/20,Shanxi,China,7/2/20 12:33,96,0,15,35.86166,104.195397,2,7,2020
2/7/20,Guizhou,China,7/2/20 11:13,81,1,6,35.86166,104.195397,2,7,2020
2/7/20,Tianjin,China,7/2/20 5:43,81,1,2,35.86166,104.195397,2,7,2020
2/7/20,Gansu,China,7/2/20 2:33,67,0,9,35.86166,104.195397,2,7,2020
2/7/20,Jilin,China,7/2/20 0:43,65,1,4,35.86166,104.195397,2,7,2020
2/7/20,Inner Mongolia,China,7/2/20 11:13,50,0,5,35.86166,104.195397,2,7,2020
2/7/20,Ningxia,China,7/2/20 11:13,43,0,5,35.86166,104.195397,2,7,2020
2/7/20,Xinjiang,China,7/2/20 1:43,39,0,0,35.86166,104.195397,2,7,2020
2/7/20,Qinghai,China,6/2/20 2:13,18,0,3,35.86166,104.195397,2,7,2020
2/7/20,Tibet,China,1/2/20 1:52,1,0,0,35.86166,104.195397,2,7,2020
2/7/20,,South Korea,7/2/20 3:03,24,0,1,35.907757,127.766922,2,7,2020
2/7/20,,Japan,7/2/20 4:13,25,0,1,36.204824,138.252924,2,7,2020
2/7/20,"Chicago, IL",United States,1/2/20 19:43,2,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"San Benito, CA",United States,3/2/20 3:53,2,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Santa Clara, CA",United States,3/2/20 0:43,2,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Boston, MA",United States,1/2/20 19:43,1,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Los Angeles, CA",United States,1/2/20 19:53,1,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Madison, WI",United States,5/2/20 21:53,1,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Orange, CA",United States,1/2/20 19:53,1,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Seattle, WA",United States,1/2/20 19:43,1,0,0,37.09024,-95.712891,2,7,2020
2/7/20,"Tempe, AZ",United States,1/2/20 19:43,1,0,0,37.09024,-95.712891,2,7,2020
2/7/20,,Spain,1/2/20 23:43,1,0,0,40.463667,-3.74922,2,7,2020
2/7/20,,Italy,7/2/20 17:53,3,0,0,41.87194,12.56738,2,7,2020
2/7/20,,France,1/2/20 1:52,6,0,0,46.227638,2.213749,2,7,2020
2/7/20,,Belgium,4/2/20 15:43,1,0,0,50.503887,4.469936,2,7,2020
2/7/20,,Germany,7/2/20 16:33,13,0,0,51.165691,10.451526,2,7,2020
2/7/20,,United Kingdom,7/2/20 18:33,3,0,0,55.378051,-3.435973,2,7,2020
2/7/20,British Columbia,Canada,7/2/20 5:43,4,0,0,56.130366,-106.346771,2,7,2020
2/7/20,"Toronto, ON",Canada,4/2/20 0:13,2,0,0,56.130366,-106.346771,2,7,2020
2/7/20,"London, ON",Canada,4/2/20 0:03,1,0,0,56.130366,-106.346771,2,7,2020
2/7/20,,Sweden,1/2/20 2:13,1,0,0,60.128161,18.643501,2,7,2020
2/7/20,,Russia,1/31/20 16:13,2,0,0,61.52401,105.318756,2,7,2020
2/7/20,,Finland,1/31/20 8:15,1,0,0,61.92411,25.748151,2,7,2020
2/8/20,Queensland,Australia,7/2/20 1:03,5,0,0,-25.274398,133.775136,2,8,2020
2/8/20,New South Wales,Australia,6/2/20 3:13,4,0,2,-25.274398,133.775136,2,8,2020
2/8/20,Victoria,Australia,1/2/20 18:12,4,0,0,-25.274398,133.775136,2,8,2020
2/8/20,South Australia,Australia,2/2/20 22:33,2,0,0,-25.274398,133.775136,2,8,2020
2/8/20,,Singapore,9/2/20 2:43,40,0,2,1.352083,103.819836,2,8,2020
2/8/20,,Malaysia,8/2/20 10:23,16,0,1,4.210484,101.975766,2,8,2020
2/8/20,,Sri Lanka,8/2/20 3:43,1,0,1,7.873054,80.771797,2,8,2020
2/8/20,,Cambodia,1/31/20 8:15,1,0,0,12.565679,104.990963,2,8,2020
2/8/20,,Philippines,7/2/20 16:43,3,1,0,12.879721,121.774017,2,8,2020
2/8/20,,Vietnam,8/2/20 7:23,13,0,1,14.058324,108.277199,2,8,2020
2/8/20,,Thailand,8/2/20 12:53,32,0,10,15.870032,100.992541,2,8,2020
2/8/20,,India,3/2/20 21:43,3,0,0,20.593684,78.96288,2,8,2020
2/8/20,Macau,Macau,6/2/20 14:23,10,0,1,22.198745,113.543873,2,8,2020
2/8/20,Hong Kong,Hong Kong,8/2/20 0:03,26,1,0,22.396428,114.109497,2,8,2020
2/8/20,,United Arab Emirates,8/2/20 7:03,7,0,0,23.424076,53.847818,2,8,2020
2/8/20,Taiwan,Taiwan,8/2/20 5:23,17,0,1,23.69781,120.960515,2,8,2020
2/8/20,,Nepal,1/31/20 8:15,1,0,0,28.394857,84.124008,2,8,2020
2/8/20,Hubei,China,9/2/20 3:03,27100,780,1440,35.86166,104.195397,2,8,2020
2/8/20,Guangdong,China,9/2/20 1:53,1120,1,125,35.86166,104.195397,2,8,2020
2/8/20,Zhejiang,China,9/2/20 3:03,1075,0,185,35.86166,104.195397,2,8,2020
2/8/20,Henan,China,9/2/20 1:13,1033,6,131,35.86166,104.195397,2,8,2020
2/8/20,Hunan,China,9/2/20 1:13,838,1,159,35.86166,104.195397,2,8,2020
2/8/20,Anhui,China,9/2/20 1:23,779,1,59,35.86166,104.195397,2,8,2020
2/8/20,Jiangxi,China,9/2/20 1:23,740,0,72,35.86166,104.195397,2,8,2020
2/8/20,Jiangsu,China,9/2/20 3:33,468,0,58,35.86166,104.195397,2,8,2020
2/8/20,Chongqing,China,9/2/20 0:43,446,2,39,35.86166,104.195397,2,8,2020
2/8/20,Shandong,China,9/2/20 2:13,435,1,50,35.86166,104.195397,2,8,2020
2/8/20,Sichuan,China,9/2/20 1:13,386,1,60,35.86166,104.195397,2,8,2020
2/8/20,Beijing,China,9/2/20 3:43,326,2,37,35.86166,104.195397,2,8,2020
2/8/20,Heilongjiang,China,9/2/20 1:03,307,6,13,35.86166,104.195397,2,8,2020
2/8/20,Shanghai,China,9/2/20 1:33,292,1,41,35.86166,104.195397,2,8,2020
2/8/20,Fujian,China,9/2/20 3:43,250,0,26,35.86166,104.195397,2,8,2020
2/8/20,Shaanxi,China,9/2/20 3:03,208,0,25,35.86166,104.195397,2,8,2020
2/8/20,Hebei,China,9/2/20 1:03,206,2,30,35.86166,104.195397,2,8,2020
2/8/20,Guangxi,China,9/2/20 0:33,195,1,18,35.86166,104.195397,2,8,2020
2/8/20,Yunnan,China,9/2/20 0:13,140,0,17,35.86166,104.195397,2,8,2020
2/8/20,Hainan,China,9/2/20 1:53,128,2,15,35.86166,104.195397,2,8,2020
2/8/20,Shanxi,China,8/2/20 23:53,115,0,21,35.86166,104.195397,2,8,2020
2/8/20,Liaoning,China,8/2/20 11:53,105,0,8,35.86166,104.195397,2,8,2020
2/8/20,Guizhou,China,9/2/20 1:23,96,1,7,35.86166,104.195397,2,8,2020
2/8/20,Tianjin,China,9/2/20 4:03,90,1,4,35.86166,104.195397,2,8,2020
2/8/20,Gansu,China,8/2/20 15:13,79,1,12,35.86166,104.195397,2,8,2020
2/8/20,Jilin,China,9/2/20 0:53,78,1,5,35.86166,104.195397,2,8,2020
2/8/20,Inner Mongolia,China,9/2/20 2:23,54,0,5,35.86166,104.195397,2,8,2020
2/8/20,Ningxia,China,9/2/20 2:03,45,0,13,35.86166,104.195397,2,8,2020
2/8/20,Xinjiang,China,9/2/20 1:23,45,0,0,35.86166,104.195397,2,8,2020
2/8/20,Qinghai,China,6/2/20 2:13,18,0,3,35.86166,104.195397,2,8,2020
2/8/20,Tibet,China,1/2/20 1:52,1,0,0,35.86166,104.195397,2,8,2020
2/8/20,,South Korea,9/2/20 2:33,25,0,3,35.907757,127.766922,2,8,2020
2/8/20,,Japan,7/2/20 4:13,25,0,1,36.204824,138.252924,2,8,2020
2/8/20,"Chicago, IL",United States,1/2/20 19:43,2,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"San Benito, CA",United States,3/2/20 3:53,2,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Santa Clara, CA",United States,3/2/20 0:43,2,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Boston, MA",United States,1/2/20 19:43,1,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Los Angeles, CA",United States,1/2/20 19:53,1,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Madison, WI",United States,5/2/20 21:53,1,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Orange, CA",United States,1/2/20 19:53,1,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Seattle, WA",United States,1/2/20 19:43,1,0,0,37.09024,-95.712891,2,8,2020
2/8/20,"Tempe, AZ",United States,1/2/20 19:43,1,0,0,37.09024,-95.712891,2,8,2020
2/8/20,,Spain,1/2/20 23:43,1,0,0,40.463667,-3.74922,2,8,2020
2/8/20,,Italy,7/2/20 17:53,3,0,0,41.87194,12.56738,2,8,2020
2/8/20,,France,8/2/20 9:53,11,0,0,46.227638,2.213749,2,8,2020
2/8/20,,Belgium,4/2/20 15:43,1,0,0,50.503887,4.469936,2,8,2020
2/8/20,,Germany,7/2/20 16:33,13,0,0,51.165691,10.451526,2,8,2020
2/8/20,,United Kingdom,7/2/20 18:33,3,0,0,55.378051,-3.435973,2,8,2020
2/8/20,British Columbia,Canada,7/2/20 5:43,4,0,0,56.130366,-106.346771,2,8,2020
2/8/20,"Toronto, ON",Canada,4/2/20 0:13,2,0,0,56.130366,-106.346771,2,8,2020
2/8/20,"London, ON",Canada,4/2/20 0:03,1,0,0,56.130366,-106.346771,2,8,2020
2/8/20,,Sweden,1/2/20 2:13,1,0,0,60.128161,18.643501,2,8,2020
2/8/20,,Russia,1/31/20 16:13,2,0,0,61.52401,105.318756,2,8,2020
2/8/20,,Finland,1/31/20 8:15,1,0,0,61.92411,25.748151,2,8,2020
2/9/20,Queensland,Australia,2/9/20 19:33,5,0,0,-25.274398,133.775136,2,9,2020
2/9/20,New South Wales,Australia,2/6/20 3:13,4,0,2,-25.274398,133.775136,2,9,2020
2/9/20,Victoria,Australia,2/1/20 18:12,4,0,0,-25.274398,133.775136,2,9,2020
2/9/20,South Australia,Australia,2/2/20 22:33,2,0,0,-25.274398,133.775136,2,9,2020
2/9/20,,Singapore,2/10/20 3:03,43,0,2,1.352083,103.819836,2,9,2020
2/9/20,,Malaysia,2/10/20 3:03,18,0,1,4.210484,101.975766,2,9,2020
2/9/20,,Sri Lanka,2/8/20 3:43,1,0,1,7.873054,80.771797,2,9,2020
2/9/20,,Cambodia,1/31/20 8:15,1,0,0,12.565679,104.990963,2,9,2020
2/9/20,,Philippines,2/7/20 16:43,3,1,0,12.879721,121.774017,2,9,2020
2/9/20,,Vietnam,2/10/20 3:03,14,0,1,14.058324,108.277199,2,9,2020
2/9/20,,Thailand,2/8/20 12:53,32,0,10,15.870032,100.992541,2,9,2020
2/9/20,,India,2/3/20 21:43,3,0,0,20.593684,78.96288,2,9,2020
2/9/20,Macau,Macau,2/6/20 14:23,10,0,1,22.198745,113.543873,2,9,2020
2/9/20,Hong Kong,Hong Kong,2/10/20 0:03,36,1,0,22.396428,114.109497,2,9,2020
2/9/20,,United Arab Emirates,2/8/20 7:03,7,0,0,23.424076,53.847818,2,9,2020
2/9/20,Taiwan,Taiwan,2/9/20 9:13,18,0,1,23.69781,120.960515,2,9,2020
2/9/20,,Nepal,1/31/20 8:15,1,0,0,28.394857,84.124008,2,9,2020
2/9/20,Hubei,China,2/9/20 23:33,29631,871,1795,35.86166,104.195397,2,9,2020
2/9/20,Guangdong,China,2/10/20 3:43,1151,1,147,35.86166,104.195397,2,9,2020
2/9/20,Zhejiang,China,2/10/20 1:13,1092,0,201,35.86166,104.195397,2,9,2020
2/9/20,Henan,China,2/10/20 1:13,1073,6,169,35.86166,104.195397,2,9,2020
2/9/20,Hunan,China,2/10/20 2:13,879,1,186,35.86166,104.195397,2,9,2020
2/9/20,Anhui,China,2/10/20 2:03,830,3,73,35.86166,104.195397,2,9,2020
2/9/20,Jiangxi,China,2/10/20 1:23,771,1,102,35.86166,104.195397,2,9,2020
2/9/20,Jiangsu,China,2/10/20 1:43,492,0,72,35.86166,104.195397,2,9,2020
2/9/20,Chongqing,China,2/9/20 23:53,468,2,51,35.86166,104.195397,2,9,2020
2/9/20,Shandong,China,2/10/20 0:43,459,1,63,35.86166,104.195397,2,9,2020
2/9/20,Sichuan,China,2/10/20 1:03,405,1,76,35.86166,104.195397,2,9,2020
2/9/20,Beijing,China,2/10/20 3:13,337,2,44,35.86166,104.195397,2,9,2020
2/9/20,Heilongjiang,China,2/10/20 0:33,331,7,15,35.86166,104.195397,2,9,2020
2/9/20,Shanghai,China,2/10/20 1:33,295,1,44,35.86166,104.195397,2,9,2020
2/9/20,Fujian,China,2/10/20 1:13,261,0,35,35.86166,104.195397,2,9,2020
2/9/20,Hebei,China,2/10/20 0:23,218,2,35,35.86166,104.195397,2,9,2020
2/9/20,Shaanxi,China,2/10/20 2:23,213,0,26,35.86166,104.195397,2,9,2020
2/9/20,Guangxi,China,2/10/20 2:03,210,1,18,35.86166,104.195397,2,9,2020
2/9/20,Yunnan,China,2/9/20 8:53,141,0,18,35.86166,104.195397,2,9,2020
2/9/20,Hainan,China,2/10/20 0:43,136,3,19,35.86166,104.195397,2,9,2020
2/9/20,Shanxi,China,2/9/20 23:43,119,0,25,35.86166,104.195397,2,9,2020
2/9/20,Guizhou,China,2/10/20 1:33,109,1,7,35.86166,104.195397,2,9,2020
2/9/20,Liaoning,China,2/9/20 12:23,107,0,12,35.86166,104.195397,2,9,2020
2/9/20,Tianjin,China,2/10/20 3:43,94,1,4,35.86166,104.195397,2,9,2020
2/9/20,Gansu,China,2/9/20 23:33,83,2,16,35.86166,104.195397,2,9,2020
2/9/20,Jilin,China,2/10/20 0:33,80,1,12,35.86166,104.195397,2,9,2020
2/9/20,Inner Mongolia,China,2/10/20 2:43,58,0,5,35.86166,104.195397,2,9,2020
2/9/20,Ningxia,China,2/10/20 1:43,49,0,13,35.86166,104.195397,2,9,2020
2/9/20,Xinjiang,China,2/10/20 1:13,49,0,0,35.86166,104.195397,2,9,2020
2/9/20,Qinghai,China,2/6/20 2:13,18,0,3,35.86166,104.195397,2,9,2020
2/9/20,Tibet,China,2/1/20 1:52,1,0,0,35.86166,104.195397,2,9,2020
2/9/20,,South Korea,2/10/20 3:03,27,0,3,35.907757,127.766922,2,9,2020
2/9/20,,Japan,2/9/20 6:13,26,0,1,36.204824,138.252924,2,9,2020
2/9/20,"Chicago, IL",United States,2/9/20 19:03,2,0,2,37.09024,-95.712891,2,9,2020
2/9/20,"San Benito, CA",United States,2/3/20 3:53,2,0,0,37.09024,-95.712891,2,9,2020
2/9/20,"Santa Clara, CA",United States,2/3/20 0:43,2,0,0,37.09024,-95.712891,2,9,2020
2/9/20,"Boston, MA",United States,2/1/20 19:43,1,0,0,37.09024,-95.712891,2,9,2020
2/9/20,"Los Angeles, CA",United States,2/1/20 19:53,1,0,0,37.09024,-95.712891,2,9,2020
2/9/20,"Madison, WI",United States,2/5/20 21:53,1,0,0,37.09024,-95.712891,2,9,2020
2/9/20,"Orange, CA",United States,2/1/20 19:53,1,0,0,37.09024,-95.712891,2,9,2020
2/9/20,"Seattle, WA",United States,2/9/20 7:03,1,0,1,37.09024,-95.712891,2,9,2020
2/9/20,"Tempe, AZ",United States,2/1/20 19:43,1,0,0,37.09024,-95.712891,2,9,2020
2/9/20,,Spain,2/9/20 20:33,2,0,0,40.463667,-3.74922,2,9,2020
2/9/20,,Italy,2/7/20 17:53,3,0,0,41.87194,12.56738,2,9,2020
2/9/20,,France,2/8/20 9:53,11,0,0,46.227638,2.213749,2,9,2020
2/9/20,,Belgium,2/4/20 15:43,1,0,0,50.503887,4.469936,2,9,2020
2/9/20,,Germany,2/9/20 6:13,14,0,0,51.165691,10.451526,2,9,2020
2/9/20,,United Kingdom,2/7/20 18:33,3,0,0,55.378051,-3.435973,2,9,2020
2/9/20,British Columbia,Canada,2/7/20 5:43,4,0,0,56.130366,-106.346771,2,9,2020
2/9/20,"Toronto, ON",Canada,2/4/20 0:13,2,0,0,56.130366,-106.346771,2,9,2020
2/9/20,"London, ON",Canada,2/4/20 0:03,1,0,0,56.130366,-106.346771,2,9,2020
2/9/20,,Sweden,2/1/20 2:13,1,0,0,60.128161,18.643501,2,9,2020
2/9/20,,Russia,1/31/20 16:13,2,0,0,61.52401,105.318756,2,9,2020
2/9/20,,Finland,1/31/20 8:15,1,0,0,61.92411,25.748151,2,9,2020
2/10/20,Queensland,Australia,2/9/20 19:33,5,0,0,-25.274398,133.775136,2,10,2020
2/10/20,New South Wales,Australia,2/6/20 3:13,4,0,2,-25.274398,133.775136,2,10,2020
2/10/20,Victoria,Australia,2/1/20 18:12,4,0,0,-25.274398,133.775136,2,10,2020
2/10/20,South Australia,Australia,2/2/20 22:33,2,0,0,-25.274398,133.775136,2,10,2020
2/10/20,,Singapore,2/10/20 19:03,45,0,2,1.352083,103.819836,2,10,2020
2/10/20,,Malaysia,2/10/20 3:03,18,0,1,4.210484,101.975766,2,10,2020
2/10/20,,Sri Lanka,2/8/20 3:43,1,0,1,7.873054,80.771797,2,10,2020
2/10/20,,Cambodia,1/31/20 8:15,1,0,0,12.565679,104.990963,2,10,2020
2/10/20,,Philippines,2/7/20 16:43,3,1,0,12.879721,121.774017,2,10,2020
2/10/20,,Vietnam,2/10/20 3:03,14,0,1,14.058324,108.277199,2,10,2020
2/10/20,,Thailand,2/8/20 12:53,32,0,10,15.870032,100.992541,2,10,2020
2/10/20,,India,2/3/20 21:43,3,0,0,20.593684,78.96288,2,10,2020
2/10/20,Macau,Macau,2/6/20 14:23,10,0,1,22.198745,113.543873,2,10,2020
2/10/20,Hong Kong,Hong Kong,2/10/20 10:13,38,1,0,22.396428,114.109497,2,10,2020
2/10/20,,United Arab Emirates,2/10/20 23:03,8,0,0,23.424076,53.847818,2,10,2020
2/10/20,Taiwan,Taiwan,2/9/20 9:13,18,0,1,23.69781,120.960515,2,10,2020
2/10/20,,Nepal,1/31/20 8:15,1,0,0,28.394857,84.124008,2,10,2020
2/10/20,Hubei,China,2/10/20 23:33,31728,974,2222,35.86166,104.195397,2,10,2020
2/10/20,Guangdong,China,2/10/20 13:43,1159,1,167,35.86166,104.195397,2,10,2020
2/10/20,Zhejiang,China,2/10/20 14:13,1092,0,242,35.86166,104.195397,2,10,2020
2/10/20,Henan,China,2/10/20 13:53,1073,6,191,35.86166,104.195397,2,10,2020
2/10/20,Hunan,China,2/10/20 13:53,879,1,208,35.86166,104.195397,2,10,2020
2/10/20,Anhui,China,2/10/20 7:23,830,3,88,35.86166,104.195397,2,10,2020
2/10/20,Jiangxi,China,2/10/20 13:53,771,1,105,35.86166,104.195397,2,10,2020
2/10/20,Jiangsu,China,2/10/20 14:03,492,0,81,35.86166,104.195397,2,10,2020
2/10/20,Chongqing,China,2/10/20 23:43,486,2,66,35.86166,104.195397,2,10,2020
2/10/20,Shandong,China,2/10/20 9:33,466,1,66,35.86166,104.195397,2,10,2020
2/10/20,Sichuan,China,2/10/20 10:03,405,1,80,35.86166,104.195397,2,10,2020
2/10/20,Beijing,China,2/10/20 3:13,337,2,44,35.86166,104.195397,2,10,2020
2/10/20,Heilongjiang,China,2/10/20 7:33,331,7,30,35.86166,104.195397,2,10,2020
2/10/20,Shanghai,China,2/10/20 6:03,299,1,48,35.86166,104.195397,2,10,2020
2/10/20,Fujian,China,2/10/20 14:03,261,0,39,35.86166,104.195397,2,10,2020
2/10/20,Hebei,China,2/10/20 10:03,218,2,41,35.86166,104.195397,2,10,2020
2/10/20,Shaanxi,China,2/10/20 13:23,213,0,30,35.86166,104.195397,2,10,2020
2/10/20,Guangxi,China,2/10/20 14:03,210,1,24,35.86166,104.195397,2,10,2020
2/10/20,Yunnan,China,2/10/20 9:43,149,0,19,35.86166,104.195397,2,10,2020
2/10/20,Hainan,China,2/10/20 9:33,138,3,19,35.86166,104.195397,2,10,2020
2/10/20,Shanxi,China,2/9/20 23:43,119,0,25,35.86166,104.195397,2,10,2020
2/10/20,Guizhou,China,2/10/20 12:33,109,1,10,35.86166,104.195397,2,10,2020
2/10/20,Liaoning,China,2/10/20 14:03,108,0,13,35.86166,104.195397,2,10,2020
2/10/20,Tianjin,China,2/10/20 14:23,95,1,8,35.86166,104.195397,2,10,2020
2/10/20,Gansu,China,2/11/20 0:13,86,2,21,35.86166,104.195397,2,10,2020
2/10/20,Jilin,China,2/11/20 0:23,81,1,13,35.86166,104.195397,2,10,2020
2/10/20,Inner Mongolia,China,2/10/20 2:43,58,0,5,35.86166,104.195397,2,10,2020
2/10/20,Ningxia,China,2/10/20 1:43,49,0,13,35.86166,104.195397,2,10,2020
2/10/20,Xinjiang,China,2/10/20 1:13,49,0,0,35.86166,104.195397,2,10,2020
2/10/20,Qinghai,China,2/6/20 2:13,18,0,3,35.86166,104.195397,2,10,2020
2/10/20,Tibet,China,2/1/20 1:52,1,0,0,35.86166,104.195397,2,10,2020
2/10/20,,South Korea,2/10/20 3:03,27,0,3,35.907757,127.766922,2,10,2020
2/10/20,,Japan,2/10/20 21:33,26,0,4,36.204824,138.252924,2,10,2020
2/10/20,"Chicago, IL",United States,2/9/20 19:03,2,0,2,37.09024,-95.712891,2,10,2020
2/10/20,"San Benito, CA",United States,2/3/20 3:53,2,0,0,37.09024,-95.712891,2,10,2020
2/10/20,"Santa Clara, CA",United States,2/3/20 0:43,2,0,0,37.09024,-95.712891,2,10,2020
2/10/20,"Boston, MA",United States,2/1/20 19:43,1,0,0,37.09024,-95.712891,2,10,2020
2/10/20,"Los Angeles, CA",United States,2/1/20 19:53,1,0,0,37.09024,-95.712891,2,10,2020
2/10/20,"Madison, WI",United States,2/5/20 21:53,1,0,0,37.09024,-95.712891,2,10,2020
2/10/20,"Orange, CA",United States,2/1/20 19:53,1,0,0,37.09024,-95.712891,2,10,2020
2/10/20,"Seattle, WA",United States,2/9/20 7:03,1,0,1,37.09024,-95.712891,2,10,2020
2/10/20,"Tempe, AZ",United States,2/1/20 19:43,1,0,0,37.09024,-95.712891,2,10,2020
2/10/20,,Spain,2/9/20 20:33,2,0,0,40.463667,-3.74922,2,10,2020
2/10/20,,Italy,2/7/20 17:53,3,0,0,41.87194,12.56738,2,10,2020
2/10/20,,France,2/8/20 9:53,11,0,0,46.227638,2.213749,2,10,2020
2/10/20,,Belgium,2/4/20 15:43,1,0,0,50.503887,4.469936,2,10,2020
2/10/20,,Germany,2/9/20 6:13,14,0,0,51.165691,10.451526,2,10,2020
2/10/20,,United Kingdom,2/10/20 19:03,8,0,0,55.378051,-3.435973,2,10,2020
2/10/20,British Columbia,Canada,2/7/20 5:43,4,0,0,56.130366,-106.346771,2,10,2020
2/10/20,"Toronto, ON",Canada,2/4/20 0:13,2,0,0,56.130366,-106.346771,2,10,2020
2/10/20,"London, ON",Canada,2/4/20 0:03,1,0,0,56.130366,-106.346771,2,10,2020
2/10/20,,Sweden,2/1/20 2:13,1,0,0,60.128161,18.643501,2,10,2020
2/10/20,,Russia,1/31/20 16:13,2,0,0,61.52401,105.318756,2,10,2020
2/10/20,,Finland,1/31/20 8:15,1,0,0,61.92411,25.748151,2,10,2020
2/11/20,Queensland,Australia,2/9/20 19:33,5,0,0,-25.274398,133.775136,2,11,2020
2/11/20,New South Wales,Australia,2/6/20 3:13,4,0,2,-25.274398,133.775136,2,11,2020
2/11/20,Victoria,Australia,2/1/20 18:12,4,0,0,-25.274398,133.775136,2,11,2020
